version,window_years,start,end,cagr,spy_cagr,beats_spy,max_drawdown
composite_top3_buffer,5,2007-12-10,2012-12-10,-0.0028673515843696817,0.00994105418385205,False,-0.44556956916099955
composite_top3_buffer,5,2008-01-10,2013-01-10,0.010048415987360837,0.03157564343654684,False,-0.44556956916099877
composite_top3_buffer,5,2008-02-11,2013-02-11,0.030192982759812637,0.04921232596479519,False,-0.4455695691609991
composite_top3_buffer,5,2008-03-12,2013-03-13,0.030997999474684956,0.05560541453565371,False,-0.44556956916099866
composite_top3_buffer,5,2008-04-11,2013-04-12,0.03354221320298478,0.054016567369096435,False,-0.4455695691609993
composite_top3_buffer,5,2008-05-12,2013-05-13,0.03432518773505344,0.055800629065187124,False,-0.4455695691609989
composite_top3_buffer,5,2008-06-11,2013-06-12,0.029118639121745726,0.0580266552970059,False,-0.4323120238356296
composite_top3_buffer,5,2008-07-11,2013-07-12,0.05330624774543424,0.08301884814582894,False,-0.393634747131723
composite_top3_buffer,5,2008-08-11,2013-08-12,0.06324345798548214,0.07816692531020042,False,-0.38888629594688773
composite_top3_buffer,5,2008-09-10,2013-09-11,0.07560526105390908,0.08908936052447469,False,-0.3677831184574831
composite_top3_buffer,5,2008-10-09,2013-10-10,0.11143813081384923,0.14073472726067804,False,-0.21398992461888966
composite_top3_buffer,5,2008-11-07,2013-11-08,0.13360114846479387,0.1678525138143605,False,-0.21398992461888944
composite_top3_buffer,5,2008-12-09,2013-12-10,0.13951125558658917,0.17201288531316705,False,-0.21398992461888922
composite_top3_buffer,5,2009-01-09,2014-01-10,0.14165657457515102,0.1756436663028671,False,-0.213989924618889
composite_top3_buffer,5,2009-02-10,2014-02-11,0.13914410483138462,0.18329350303813485,False,-0.21398992461888922
composite_top3_buffer,5,2009-03-12,2014-03-13,0.18939568526498385,0.23131149571308995,False,-0.21398992461888966
composite_top3_buffer,5,2009-04-13,2014-04-11,0.15624173062222058,0.18590015207134525,False,-0.21398992461888888
composite_top3_buffer,5,2009-05-12,2014-05-13,0.15858285115238568,0.1818162381650381,False,-0.21398992461888922
composite_top3_buffer,5,2009-06-11,2014-06-12,0.1575177847374678,0.1781888370470095,False,-0.21398992461888822
composite_top3_buffer,5,2009-07-13,2014-07-14,0.16701355661598694,0.19971534462920482,False,-0.21398992461888888
composite_top3_buffer,5,2009-08-11,2014-08-12,0.13601566464017312,0.16219105288463886,False,-0.2139899246188891
composite_top3_buffer,5,2009-09-10,2014-09-11,0.13342212228341777,0.1639613979004102,False,-0.2139899246188891
composite_top3_buffer,5,2009-10-09,2014-10-10,0.10677426638995047,0.14608280855689793,False,-0.21398992461888955
composite_top3_buffer,5,2009-11-09,2014-11-10,0.11910316330185666,0.16067701754649333,False,-0.213989924618889
composite_top3_buffer,5,2009-12-09,2014-12-10,0.11286366189631858,0.15444890656529142,False,-0.21398992461888866
composite_top3_buffer,5,2010-01-11,2015-01-12,0.10228122476530266,0.14373534243406794,False,-0.213989924618889
composite_top3_buffer,5,2010-02-10,2015-02-11,0.12038278477744857,0.16384960178792007,False,-0.21398992461888877
composite_top3_buffer,5,2010-03-12,2015-03-13,0.0995620152029093,0.14554765861475416,False,-0.21398992461888855
composite_top3_buffer,5,2010-04-13,2015-04-14,0.09825514002576852,0.1413149588002902,False,-0.21398992461888933
composite_top3_buffer,5,2010-05-12,2015-05-13,0.10131721739093602,0.14949563436399393,False,-0.21398992461888977
composite_top3_buffer,5,2010-06-11,2015-06-12,0.1185534508189039,0.16321650595150183,False,-0.21398992461888866
composite_top3_buffer,5,2010-07-13,2015-07-14,0.12782100222629156,0.16638473448115843,False,-0.21398992461888866
composite_top3_buffer,5,2010-08-11,2015-08-12,0.11492750558141474,0.15527643727058615,False,-0.21398992461888888
composite_top3_buffer,5,2010-09-10,2015-09-11,0.10916810759507811,0.14447408207179335,False,-0.21398992461888833
composite_top3_buffer,5,2010-10-11,2015-10-12,0.09891455418106254,0.138637771071076,False,-0.21398992461888933
composite_top3_buffer,5,2010-11-09,2015-11-10,0.09702046951214127,0.1351247085777818,False,-0.21398992461888866
composite_top3_buffer,5,2010-12-09,2015-12-10,0.09716333989970916,0.13072834977656278,False,-0.21398992461888844
composite_top3_buffer,5,2011-01-10,2016-01-12,0.08022066505882064,0.11021722062671113,False,-0.21398992461888888
composite_top3_buffer,5,2011-02-09,2016-02-11,0.05647636304813797,0.08842701239641682,False,-0.21398992461888877
composite_top3_buffer,5,2011-03-11,2016-03-14,0.0842134948015405,0.11516505148999534,False,-0.213989924618889
composite_top3_buffer,5,2011-04-11,2016-04-13,0.07434769983523215,0.11643129567572963,False,-0.21398992461888933
composite_top3_buffer,5,2011-05-11,2016-05-12,0.07415813754914913,0.10997025649870573,False,-0.19969940456669888
composite_top3_buffer,5,2011-06-10,2016-06-13,0.08922955204760963,0.12274340618446278,False,-0.1996994045666992
composite_top3_buffer,5,2011-07-12,2016-07-13,0.09274814156566569,0.12538819614807917,False,-0.19969940456669855
composite_top3_buffer,5,2011-08-10,2016-08-11,0.1196996782619022,0.15581428713700185,False,-0.12333333478540642
composite_top3_buffer,5,2011-09-09,2016-09-12,0.10775348929165895,0.15015203837193747,False,-0.12333333478540576
composite_top3_buffer,5,2011-10-10,2016-10-11,0.11802095055451312,0.15371379763826254,False,-0.12333333478540631
