asof,portfolio_id,event,symbol,target_weight,lookthrough_targets,side,shares,price,notional,commission,spread_bps_cost,theoretical_weight,theoretical_shares,nav,cash,theoretical_weights,final_weights,order_notional,min_order_notional
2022-07-01,shadow_60_40_dc,FILL,SGOV,,"{'SPY': 0.6, 'SGOV': 0.4}",SELL,-117.02055059562053,84.06700567342337,9837.567290829158,1.0,4.918783645414579,0.4,2069.5148919281664,,,,,,
2022-07-01,shadow_60_40_dc,PARTIAL_FILL,SPY,,"{'SPY': 0.6, 'SGOV': 0.4}",BUY,27.529453930211478,356.94850998659183,9826.59756113351,1.0,4.913298780566755,0.6,731.105111634285,,,,,,
2022-07-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'SGOV': 0.4}",,"{'SPY': 731.0715781431492, 'SGOV': 2069.5148919281664}",,,,,,,434932.9683199723,0.1376472696520068,"{'SPY': 0.6, 'SGOV': 0.4}","{'SGOV': 0.40001088175262656, 'SPY': 0.5999888017681004}",,
2022-08-01,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'SGOV': 0.4}",SELL,-23.02183326053762,387.8411758992656,8928.814883123734,1.0,4.464407441561867,0.6,708.0497448826115,,,,,,
2022-08-01,shadow_60_40_dc,PARTIAL_FILL,SGOV,,"{'SPY': 0.6, 'SGOV': 0.4}",BUY,105.97435407930983,84.14771270751953,8917.499501430715,1.0,4.4587497507153575,0.4,2175.6253522496327,,,,,,
2022-08-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'SGOV': 0.4}",,"{'SPY': 708.0497448826115, 'SGOV': 2175.489246007476}",,,,,,,457673.81959355285,0.5298717703954026,"{'SPY': 0.6, 'SGOV': 0.4}","{'SGOV': 0.3999845222388031, 'SPY': 0.6000143200114029}",,
2022-09-01,shadow_60_40_dc,FILL,SGOV,,"{'SPY': 0.6, 'SGOV': 0.4}",SELL,-54.268707199774326,84.31426239013672,4575.626018415274,1.0,2.287813009207637,0.4,2121.220538807702,,,,,,
2022-09-01,shadow_60_40_dc,PARTIAL_FILL,SPY,,"{'SPY': 0.6, 'SGOV': 0.4}",BUY,12.269544103807368,372.4280160542996,4569.521968471707,1.0,2.2847609842358536,0.6,720.3371016144382,,,,,,
2022-09-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'SGOV': 0.4}",,"{'SPY': 720.3192889864189, 'SGOV': 2121.220538807702}",,,,,,,447116.2901669559,0.06134772051973414,"{'SPY': 0.6, 'SGOV': 0.4}","{'SGOV': 0.40000587996826603, 'SPY': 0.5999939828242069}",,
2022-10-03,shadow_60_40_dc,FILL,SGOV,,"{'SPY': 0.6, 'SGOV': 0.4}",SELL,-100.81192986413407,84.4971694946289,8518.322724810378,1.0,4.259161362405189,0.4,2020.4086089435677,,,,,,
2022-10-03,shadow_60_40_dc,PARTIAL_FILL,SPY,,"{'SPY': 0.6, 'SGOV': 0.4}",BUY,24.75480164071405,343.6806881754969,8507.747263528525,1.0,4.253873631764262,0.6,745.1050403120248,,,,,,
2022-10-03,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'SGOV': 0.4}",,"{'SPY': 745.0740906271329, 'SGOV': 2020.4086089435677}",,,,,,,426786.50866078585,0.12377400820332696,"{'SPY': 0.6, 'SGOV': 0.4}","{'SGOV': 0.40000985320274274, 'SPY': 0.5999898567833846}",,
2022-11-01,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'SGOV': 0.4}",SELL,-21.633597346239526,371.3404256632253,8033.429247179407,1.0,4.016714623589703,0.6,723.4404932808934,,,,,,
2022-11-01,shadow_60_40_dc,PARTIAL_FILL,SGOV,,"{'SPY': 0.6, 'SGOV': 0.4}",BUY,94.76026817112066,84.66682434082031,8023.050979733299,1.0,4.011525489866649,0.4,2115.2929167433867,,,,,,
2022-11-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'SGOV': 0.4}",,"{'SPY': 723.4404932808934, 'SGOV': 2115.1688771146883}",,,,,,,447727.8062881209,0.4738013408550614,"{'SPY': 0.6, 'SGOV': 0.4}","{'SGOV': 0.39998550292093155, 'SPY': 0.6000134388438323}",,
2022-12-01,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'SGOV': 0.4}",SELL,-12.284707951031464,389.07270016589297,4779.644493257227,1.0,2.389822246628613,0.6,711.1557853298619,,,,,,
2022-12-01,shadow_60_40_dc,PARTIAL_FILL,SGOV,,"{'SPY': 0.6, 'SGOV': 0.4}",BUY,56.18760002986655,84.94865417480469,4773.06100384938,1.0,2.38653050192469,0.4,2171.439554278822,,,,,,
2022-12-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'SGOV': 0.4}",,"{'SPY': 711.1557853298619, 'SGOV': 2171.356477144555}",,,,,,,461145.39304206066,0.28093800014903536,"{'SPY': 0.6, 'SGOV': 0.4}","{'SGOV': 0.3999905740148013, 'SPY': 0.600008816767359}",,
2023-01-03,shadow_60_40_dc,FILL,SGOV,,"{'SPY': 0.6, 'SGOV': 0.4}",SELL,-76.35162946973469,85.24363044606886,6508.490086473244,1.0,3.2542450432366223,0.4,2095.00484767482,,,,,,
2023-01-03,shadow_60_40_dc,PARTIAL_FILL,SPY,,"{'SPY': 0.6, 'SGOV': 0.4}",BUY,17.68619247206813,367.52841345608357,6500.178259338128,1.0,3.250089129669064,0.6,728.8653576681409,,,,,,
2023-01-03,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'SGOV': 0.4}",,"{'SPY': 728.84197780193, 'SGOV': 2095.00484767482}",,,,,,,446456.04321061494,0.0884309623597801,"{'SPY': 0.6, 'SGOV': 0.4}","{'SGOV': 0.40000761941454466, 'SPY': 0.5999921825122885}",,
2023-02-01,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'GLD': 0.2, 'SGOV': 0.2}",SELL,-14.034462187096551,387.45528923844535,5437.726606007518,1.0,2.7188633030037592,0.6,714.8075156148335,,,,,,
2023-02-01,shadow_60_40_dc,FILL,SGOV,,"{'SPY': 0.6, 'GLD': 0.2, 'SGOV': 0.2}",SELL,-1015.7159241423749,85.53654993694067,86880.83586715009,5.078579620711874,43.44041793357505,0.2,1079.2889235324453,,,,,,
2023-02-01,shadow_60_40_dc,PARTIAL_FILL,GLD,,"{'SPY': 0.6, 'GLD': 0.2, 'SGOV': 0.2}",BUY,513.0277581902886,179.75,92216.73953470438,2.565138790951443,46.10836976735219,0.2,513.5947199116548,,,,,,
2023-02-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'GLD': 0.2, 'SGOV': 0.2}",,"{'SPY': 714.8075156148335, 'SGOV': 1079.2889235324453, 'GLD': 513.0277581902886}",,,,,,,461492.34315118415,0.9999999999854481,"{'SPY': 0.6, 'GLD': 0.2, 'SGOV': 0.2}","{'SGOV': 0.20004373262998323, 'GLD': 0.19982290259687868, 'SPY': 0.6001311978899496}",,
2023-03-01,shadow_60_40_dc,FILL,GLD,,"{'SPY': 0.6, 'SGOV': 0.4}",SELL,-513.0277581902886,170.9499969482422,87702.09369699337,2.565138790951443,43.851046848496686,0.0,0.0,,,,,,
2023-03-01,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'SGOV': 0.4}",BUY,0.25648781670679455,378.0846868266854,96.97411585444871,1.0,0.04848705792722435,0.6,715.0640034315403,,,,,,
2023-03-01,shadow_60_40_dc,PARTIAL_FILL,SGOV,,"{'SPY': 0.6, 'SGOV': 0.4}",BUY,1019.6145248370832,85.82537841796875,87508.80243460006,5.098072624185416,43.75440121730003,0.4,2100.037345456063,,,,,,
2023-03-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'SGOV': 0.4}",,"{'SPY': 715.0640034315403, 'SGOV': 2098.9034483695286}",,,,,,,450494.93251754413,0.9999999999854481,"{'SPY': 0.6, 'SGOV': 0.4}","{'SGOV': 0.3998694984478631, 'SPY': 0.6001282817713406}",,
2023-04-03,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'GLD': 0.2, 'SGOV': 0.2}",SELL,-9.413318668502939,392.42779542260035,3694.047892691016,1.0,1.847023946345508,0.6,705.6506847630374,,,,,,
2023-04-03,shadow_60_40_dc,FILL,SGOV,,"{'SPY': 0.6, 'GLD': 0.2, 'SGOV': 0.2}",SELL,-1028.0176382854902,86.19560241699219,88610.5996273114,5.140088191427451,44.3052998136557,0.2,1070.8858100840384,,,,,,
2023-04-03,shadow_60_40_dc,PARTIAL_FILL,GLD,,"{'SPY': 0.6, 'GLD': 0.2, 'SGOV': 0.2}",BUY,501.51614138430887,183.85000610351562,92203.7456545168,2.5075807069215443,46.1018728272584,0.2,502.0704076997977,,,,,,
2023-04-03,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'GLD': 0.2, 'SGOV': 0.2}",,"{'SPY': 705.6506847630374, 'SGOV': 1070.8858100840384, 'GLD': 501.51614138430887}",,,,,,,461427.3357345263,0.9999999999854481,"{'SPY': 0.6, 'GLD': 0.2, 'SGOV': 0.2}","{'SGOV': 0.20004373467182002, 'GLD': 0.19982289412425389, 'SPY': 0.6001312040154599}",,
2023-05-01,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'GLD': 0.2, 'VEA': 0.2}",SELL,-2.4874806149127835,398.781880454679,991.9621972094811,1.0,0.4959810986047406,0.6,703.1632041481246,,,,,,
2023-05-01,shadow_60_40_dc,FILL,SGOV,,"{'SPY': 0.6, 'GLD': 0.2, 'VEA': 0.2}",SELL,-1070.8858100840384,86.5070024334482,92639.12137888507,5.354429050420192,46.31956068944253,0.0,0.0,,,,,,
2023-05-01,shadow_60_40_dc,FILL,GLD,,"{'SPY': 0.6, 'GLD': 0.2, 'VEA': 0.2}",BUY,0.8734317003683145,186.0500030517578,162.50197051902694,1.0,0.08125098525951346,0.2,502.3895730846772,,,,,,
2023-05-01,shadow_60_40_dc,PARTIAL_FILL,VEA,,"{'SPY': 0.6, 'GLD': 0.2, 'VEA': 0.2}",BUY,2228.778305935015,41.88685253688263,93356.50823810305,11.143891529675075,46.67825411905153,0.2,2231.477801376285,,,,,,
2023-05-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'GLD': 0.2, 'VEA': 0.2}",,"{'SPY': 703.1632041481246, 'GLD': 502.3895730846772, 'VEA': 2228.778305935015}",,,,,,,467235.83466040506,1.0,"{'SPY': 0.6, 'GLD': 0.2, 'VEA': 0.2}","{'GLD': 0.2000479729332207, 'SPY': 0.6001439187996621, 'VEA': 0.19980596802031708}",,
2023-06-01,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'QQQ': 0.2, 'GLD': 0.2}",SELL,-9.024650475402495,401.29664281865877,3621.5619383908343,1.0,1.810780969195417,0.6,694.1385536727221,,,,,,
2023-06-01,shadow_60_40_dc,FILL,VEA,,"{'SPY': 0.6, 'QQQ': 0.2, 'GLD': 0.2}",SELL,-2228.778305935015,40.488212167841034,90239.2489257782,11.143891529675075,45.1196244628891,0.0,0.0,,,,,,
2023-06-01,shadow_60_40_dc,FILL,QQQ,,"{'SPY': 0.6, 'QQQ': 0.2, 'GLD': 0.2}",BUY,272.05784164951825,341.2944217437348,92851.8237466209,1.3602892082475913,46.42591187331045,0.2,272.05784164951825,,,,,,
2023-06-01,shadow_60_40_dc,PARTIAL_FILL,GLD,,"{'SPY': 0.6, 'QQQ': 0.2, 'GLD': 0.2}",BUY,4.932176276452839,182.80999755859375,901.6511330568976,1.0,0.4508255665284488,0.2,507.9143645678366,,,,,,
2023-06-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'QQQ': 0.2, 'GLD': 0.2}",,"{'SPY': 694.1385536727221, 'GLD': 507.32174936113, 'QQQ': 272.05784164951825}",,,,,,,464150.8074094947,0.024660881382260413,"{'SPY': 0.6, 'QQQ': 0.2, 'GLD': 0.2}","{'GLD': 0.19981326388237264, 'SPY': 0.6001400122398335, 'QQQ': 0.20004667074661112}",,
2023-07-03,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",SELL,-11.105204806801112,426.70853977944085,4738.68572706173,1.0,2.369342863530865,0.6,683.033348865921,,,,,,
2023-07-03,shadow_60_40_dc,FILL,QQQ,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",SELL,-4.950538654046568,363.7191990468585,1800.6059541003306,1.0,0.9003029770501653,0.2,267.1073029954717,,,,,,
2023-07-03,shadow_60_40_dc,FILL,GLD,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",SELL,-507.32174936113,178.61000061035156,90612.73796303605,2.53660874680565,45.30636898151803,0.0,0.0,,,,,,
2023-07-03,shadow_60_40_dc,PARTIAL_FILL,VEA,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",BUY,2305.3920439081558,42.09171105184495,97037.89577340435,11.52696021954078,48.51894788670217,0.2,2308.104181971029,,,,,,
2023-07-03,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",,"{'SPY': 683.033348865921, 'QQQ': 267.1073029954717, 'VEA': 2305.3920439081558}",,,,,,,485647.1129937224,0.9999999999854481,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}","{'SPY': 0.6001398034029001, 'VEA': 0.19981153635450252, 'QQQ': 0.2000466011343}",,
2023-08-01,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",SELL,-0.8679711792949547,439.5698514127993,381.5339623132754,1.0,0.1907669811566377,0.6,682.165377686626,,,,,,
2023-08-01,shadow_60_40_dc,FILL,QQQ,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",SELL,-1.0970641592049333,375.7491127916499,412.220884496771,1.0,0.2061104422483855,0.2,266.01023883626675,,,,,,
2023-08-01,shadow_60_40_dc,PARTIAL_FILL,VEA,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",BUY,18.387424402703136,43.01149414106439,790.8705969661303,1.0,0.3954352984830652,0.2,2323.8697755629423,,,,,,
2023-08-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",,"{'SPY': 682.165377686626, 'QQQ': 266.01023883626675, 'VEA': 2323.779468310859}",,,,,,,499761.7638683887,0.091937122013519,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}","{'SPY': 0.600004552944618, 'VEA': 0.19999374544527915, 'QQQ': 0.20000151764820606}",,
2023-09-01,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",SELL,-1.907718809614721,436.5833515582069,832.8782717322277,1.0,0.41643913586611386,0.6,680.2576588770113,,,,,,
2023-09-01,shadow_60_40_dc,FILL,QQQ,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",SELL,-1.2233261518634322,373.8719128585272,457.36728844704254,1.0,0.22868364422352128,0.2,264.7869126844033,,,,,,
2023-09-01,shadow_60_40_dc,PARTIAL_FILL,VEA,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",BUY,30.58295621538777,42.04618096524554,1285.896511484375,1.0,0.6429482557421875,0.2,2354.468046147876,,,,,,
2023-09-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",,"{'SPY': 680.2576588770113, 'QQQ': 264.7869126844033, 'VEA': 2354.3624245262467}",,,,,,,494977.6596550726,0.15291478107724288,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}","{'SPY': 0.600005197896453, 'VEA': 0.1999927605387035, 'QQQ': 0.20000173263215104}",,
2023-10-02,shadow_60_40_dc,FILL,QQQ,,"{'SPY': 0.6, 'SGOV': 0.4}",SELL,-264.7869126844033,352.89711788749423,93442.53834065353,1.3239345634220165,46.721269170326764,0.0,0.0,,,,,,
2023-10-02,shadow_60_40_dc,FILL,VEA,,"{'SPY': 0.6, 'SGOV': 0.4}",SELL,-2354.3624245262467,39.83925002048843,93796.03326954447,11.771812122631234,46.89801663477223,0.0,0.0,,,,,,
2023-10-02,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'SGOV': 0.4}",BUY,0.2740011376469056,412.4548256054054,113.01309144383713,1.0,0.056506545721918565,0.6,680.5316600146582,,,,,,
2023-10-02,shadow_60_40_dc,PARTIAL_FILL,SGOV,,"{'SPY': 0.6, 'SGOV': 0.4}",BUY,2113.760949098467,88.42670440673828,186912.9146324367,10.568804745492335,93.45645731621835,0.4,2116.1674257677746,,,,,,
2023-10-02,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'SGOV': 0.4}",,"{'SPY': 680.5316600146582, 'SGOV': 2113.760949098467}",,,,,,,467602.4817827395,0.9999999999708962,"{'SPY': 0.6, 'SGOV': 0.4}","{'SGOV': 0.399726096234197, 'SPY': 0.6002717651971706}",,
2023-11-01,shadow_60_40_dc,FILL,SGOV,,"{'SPY': 0.6, 'SGOV': 0.4}",SELL,-26.111216515716933,88.8165657408676,2319.108578242201,1.0,1.1595542891211006,0.4,2087.64973258275,,,,,,
2023-11-01,shadow_60_40_dc,PARTIAL_FILL,SPY,,"{'SPY': 0.6, 'SGOV': 0.4}",BUY,5.713964472409049,405.28123407598383,2315.762572844267,1.0,1.1578812864221335,0.6,686.2563479181873,,,,,,
2023-11-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'SGOV': 0.4}",,"{'SPY': 686.2456244870673, 'SGOV': 2087.64973258275}",,,,,,,463540.3818590257,0.028569822361532715,"{'SPY': 0.6, 'SGOV': 0.4}","{'SGOV': 0.40000372561765446, 'SPY': 0.5999962127484006}",,
2023-12-01,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'QQQ': 0.2, 'GLD': 0.2}",SELL,-20.81746347685737,440.6369649429203,9172.943924252524,1.0,4.586471962126263,0.6,665.4281610102099,,,,,,
2023-12-01,shadow_60_40_dc,FILL,SGOV,,"{'SPY': 0.6, 'QQQ': 0.2, 'GLD': 0.2}",SELL,-2087.64973258275,89.23999786376953,186301.85767598363,10.43824866291375,93.15092883799181,0.0,0.0,,,,,,
2023-12-01,shadow_60_40_dc,FILL,QQQ,,"{'SPY': 0.6, 'QQQ': 0.2, 'GLD': 0.2}",BUY,256.0934215401316,381.6475038571545,97737.41508502926,1.280467107700658,48.868707542514635,0.2,256.0934215401316,,,,,,
2023-12-01,shadow_60_40_dc,PARTIAL_FILL,GLD,,"{'SPY': 0.6, 'QQQ': 0.2, 'GLD': 0.2}",BUY,516.5284995874212,188.80999755859375,97525.74474604508,2.5826424979371057,48.76287237302254,0.2,517.6495754929409,,,,,,
2023-12-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'QQQ': 0.2, 'GLD': 0.2}",,"{'SPY': 665.4281610102099, 'QQQ': 256.0934215401316, 'GLD': 516.5284995874212}",,,,,,,488476.40508616215,0.9999999999854481,"{'SPY': 0.6, 'QQQ': 0.2, 'GLD': 0.2}","{'GLD': 0.1996529284333448, 'SPY': 0.6002587682886509, 'QQQ': 0.20008625609621697}",,
2024-01-02,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",SELL,-2.467243610992682,458.3335624378489,1130.8205536282983,1.0,0.5654102768141491,0.6,662.9609173992172,,,,,,
2024-01-02,shadow_60_40_dc,FILL,QQQ,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",SELL,-3.170616439795708,400.46110631543075,1269.7085671824816,1.0,0.6348542835912409,0.2,252.9228051003359,,,,,,
2024-01-02,shadow_60_40_dc,FILL,GLD,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",SELL,-516.5284995874212,191.44000244140625,98884.2172220718,2.5826424979371057,49.442108611035906,0.0,0.0,,,,,,
2024-01-02,shadow_60_40_dc,PARTIAL_FILL,VEA,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",BUY,2295.691040896889,44.068412229771575,101167.4591424375,11.478455204484444,50.58372957121875,0.2,2298.375212948025,,,,,,
2024-01-02,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",,"{'SPY': 662.9609173992172, 'QQQ': 252.9228051003359, 'VEA': 2295.691040896889}",,,,,,,506311.4445139678,1.0,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}","{'SPY': 0.6001389901828796, 'VEA': 0.19981270468723636, 'QQQ': 0.2000463300609599}",,
2024-02-01,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",SELL,-2.5790118476965063,470.43839078044346,1213.2661834340424,1.0,0.6066330917170212,0.6,660.3819055515207,,,,,,
2024-02-01,shadow_60_40_dc,FILL,QQQ,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",SELL,-2.326381122583257,413.2394708816232,961.3525041653018,1.0,0.4806762520826509,0.2,250.59642397775264,,,,,,
2024-02-01,shadow_60_40_dc,PARTIAL_FILL,VEA,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",BUY,49.14258097364805,44.16130618438373,2170.200565068142,1.0,1.085100282534071,0.2,2344.9563112336764,,,,,,
2024-02-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",,"{'SPY': 660.3819055515207, 'QQQ': 250.59642397775264, 'VEA': 2344.8336218705367}",,,,,,,517776.4958373407,0.2457129048684692,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}","{'SPY': 0.600005993794235, 'VEA': 0.19999153372035783, 'QQQ': 0.2000019979314117}",,
2024-03-01,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",SELL,-2.733521488311567,494.0753617325155,1350.5656181411414,1.0,0.6752828090705707,0.6,657.6483840632092,,,,,,
2024-03-01,shadow_60_40_dc,FILL,QQQ,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",SELL,-1.0759068428864396,434.06966686859715,467.01852487336095,1.0,0.23350926243668046,0.2,249.5205171348662,,,,,,
2024-03-01,shadow_60_40_dc,PARTIAL_FILL,VEA,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",BUY,39.91634466465233,45.41535778932619,1812.815074587247,1.0,0.9064075372936236,0.2,2384.8603869210738,,,,,,
2024-03-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",,"{'SPY': 657.6483840632092, 'QQQ': 249.5205171348662, 'VEA': 2384.749966535189}",,,,,,,541541.6235484483,0.19958172332303548,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}","{'SPY': 0.6000053349911433, 'VEA': 0.1999925181348317, 'QQQ': 0.2000017783303811}",,
2024-04-01,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",SELL,-2.705907042552326,510.07039018205234,1380.2030609910282,1.0,0.690101530495514,0.6,654.9424770206568,,,,,,
2024-04-01,shadow_60_40_dc,FILL,VEA,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",SELL,-5.826393078723868,46.80923317982607,272.72899221931027,1.0,0.13636449610965515,0.2,2378.923573456465,,,,,,
2024-04-01,shadow_60_40_dc,PARTIAL_FILL,QQQ,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",BUY,3.7494615059697,439.6530509460299,1648.4621905042745,1.0,0.8242310952521373,0.2,253.2805993892178,,,,,,
2024-04-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}",,"{'SPY': 654.9424770206568, 'QQQ': 253.2699786408359, 'VEA': 2378.923573456465}",,,,,,,556773.2906374219,0.018747307529793034,"{'SPY': 0.6, 'QQQ': 0.2, 'VEA': 0.2}","{'SPY': 0.6000050117674824, 'VEA': 0.20000167058916085, 'QQQ': 0.19999328397200813}",,
2024-05-01,shadow_60_40_dc,FILL,VEA,,"{'SPY': 0.6, 'QQQ': 0.2, 'GLD': 0.2}",SELL,-2378.923573456465,45.23023545123881,107599.27334793832,11.894617867282324,53.79963667396916,0.0,0.0,,,,,,
2024-05-01,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'QQQ': 0.2, 'GLD': 0.2}",BUY,0.3976072818920784,488.2101273744075,194.11590173752353,1.0,0.09705795086876176,0.6,655.3400843025489,,,,,,
2024-05-01,shadow_60_40_dc,FILL,QQQ,,"{'SPY': 0.6, 'QQQ': 0.2, 'GLD': 0.2}",BUY,1.811286280721987,418.0937738009243,757.2875165408958,1.0,0.37864375827044794,0.2,255.08126492155787,,,,,,
2024-05-01,shadow_60_40_dc,PARTIAL_FILL,GLD,,"{'SPY': 0.6, 'QQQ': 0.2, 'GLD': 0.2}",BUY,500.20169457099644,212.9600067138672,106522.95623412715,2.5010084728549824,53.261478117063575,0.2,500.7883420113685,,,,,,
2024-05-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'QQQ': 0.2, 'GLD': 0.2}",,"{'SPY': 655.3400843025489, 'QQQ': 255.08126492155787, 'GLD': 500.20169457099644}",,,,,,,533115.5109419969,0.9999999999854481,"{'SPY': 0.6, 'QQQ': 0.2, 'GLD': 0.2}","{'GLD': 0.1998121496144517, 'SPY': 0.6001394809645902, 'QQQ': 0.2000464936548634}",,
2024-06-03,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'QQQ': 0.2, 'GLD': 0.2}",SELL,-2.892148513183315,515.1242033171059,1489.8156987283076,1.0,0.7449078493641538,0.6,652.4479357893656,,,,,,
2024-06-03,shadow_60_40_dc,FILL,QQQ,,"{'SPY': 0.6, 'QQQ': 0.2, 'GLD': 0.2}",SELL,-5.646833714166149,449.13837209312464,2536.209701861157,1.0,1.2681048509305786,0.2,249.43443120739173,,,,,,
2024-06-03,shadow_60_40_dc,PARTIAL_FILL,GLD,,"{'SPY': 0.6, 'QQQ': 0.2, 'GLD': 0.2}",BUY,18.617586973747063,215.9199981689453,4019.909345281646,1.0,2.009954672640823,0.2,518.8522384517842,,,,,,
2024-06-03,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'QQQ': 0.2, 'GLD': 0.2}",,"{'SPY': 652.4479357893656, 'QQQ': 249.43443120739173, 'GLD': 518.8192815447435}",,,,,,,560145.8489149391,0.0930879348684357,"{'SPY': 0.6, 'QQQ': 0.2, 'GLD': 0.2}","{'GLD': 0.19998980361660387, 'SPY': 0.6000075226486671, 'QQQ': 0.20000250754955573}",,
2024-07-01,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'QQQ': 0.2, 'GLD': 0.2}",SELL,-1.8797548811124898,533.0117876323043,1001.9315094923178,1.0,0.5009657547461589,0.6,650.5681809082531,,,,,,
