asof,portfolio_id,event,symbol,target_weight,lookthrough_targets,side,shares,price,notional,commission,spread_bps_cost,theoretical_weight,theoretical_shares,nav,cash,theoretical_weights,final_weights,need
2018-09-04,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'QQQ': 0.1, 'BIL': 0.1}",,"{'SPY': 978.5989381973741, 'BIL': 420.65527311934414, 'QQQ': 177.50658565720497}",,,,,,,313871.3897456619,0.053706145496903446,"{'SPY': 0.8, 'QQQ': 0.1, 'BIL': 0.1}","{'SPY': 0.800092336057987, 'QQQ': 0.10001154200724838, 'BIL': 0.09989595082600075}",
2018-10-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'QQQ': 0.1, 'BIL': 0.1}",SELL,-1.7790419314945893,259.7985762633335,462.19256091506514,1.0,0.23109628045753255,0.8,976.8198962658795,,,,,
2018-10-01,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.8, 'QQQ': 0.1, 'BIL': 0.1}",BUY,0.7942191319800997,177.91311893938624,141.30200289191157,1.0,0.07065100144595579,0.1,178.30080478918507,,,,,
2018-10-01,candidate_80_20_dc,PARTIAL_FILL,BIL,,"{'SPY': 0.8, 'QQQ': 0.1, 'BIL': 0.1}",BUY,4.252788903357775,74.64807891845703,317.46252168138955,1.0,0.15873126084069478,0.1,424.954704113667,,,,,
2018-10-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'QQQ': 0.1, 'BIL': 0.1}",,"{'SPY': 976.8198962658795, 'BIL': 424.9080620227019, 'QQQ': 178.30080478918507}",,,,,,,317217.06241592293,0.021263944516761057,"{'SPY': 0.8, 'QQQ': 0.1, 'BIL': 0.1}","{'SPY': 0.8000087270930925, 'QQQ': 0.10000109088663656, 'BIL': 0.09999011498748168}",
2018-11-01,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.8, 'BIL': 0.2}",SELL,-178.30080478918507,161.91841045116647,28870.182893628575,1.0,14.435091446814287,0.0,0.0,,,,,
2018-11-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'BIL': 0.2}",BUY,5.491963779222942,241.55726602534855,1326.6237556193348,1.0,0.6633118778096674,0.8,982.3118600451024,,,,,
2018-11-01,candidate_80_20_dc,PARTIAL_FILL,BIL,,"{'SPY': 0.8, 'BIL': 0.2}",BUY,367.8436168151844,74.78691101074219,27509.887836626745,1.839218084075922,13.754943918313371,0.2,793.2021930371174,,,,,
2018-11-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'BIL': 0.2}",,"{'SPY': 982.3118600451024, 'BIL': 792.7516788378864}",,,,,,,296573.01655563526,0.999999999996362,"{'SPY': 0.8, 'BIL': 0.2}","{'SPY': 0.8000881875652927, 'BIL': 0.19990844058378293}",
2018-12-03,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'BIL': 0.2}",SELL,-5.883371952122957,249.2770797576099,1466.5897793530394,1.0,0.7332948896765197,0.8,976.4284880929795,,,,,
2018-12-03,candidate_80_20_dc,PARTIAL_FILL,BIL,,"{'SPY': 0.8, 'BIL': 0.2}",BUY,19.544568654700907,74.90708923339844,1464.0267482459628,1.0,0.7320133741229814,0.2,812.3438134992704,,,,,
2018-12-03,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'BIL': 0.2}",,"{'SPY': 976.4284880929795, 'BIL': 812.2962474925873}",,,,,,,304248.0873216813,0.09772284327345915,"{'SPY': 0.8, 'BIL': 0.2}","{'SPY': 0.8000091117963483, 'BIL': 0.1999905670090498}",
2019-01-02,candidate_80_20_dc,FILL,BIL,,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}",SELL,-444.79270536224755,75.05466806218716,33383.768857445706,2.2239635268112377,16.691884428722854,0.1,367.5035421303398,,,,,
2019-01-02,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}",BUY,26.362389960946416,220.0487217817502,5801.010214018303,1.0,2.900505107009151,0.8,1002.7908780539259,,,,,
2019-01-02,candidate_80_20_dc,PARTIAL_FILL,IEF,,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}",BUY,317.4777566173568,86.75782857200394,27543.680784033033,1.587388783086784,13.771840392016518,0.1,317.92930759416714,,,,,
2019-01-02,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}",,"{'SPY': 1002.7908780539259, 'BIL': 367.5035421303398, 'IEF': 317.4777566173568}",,,,,,,275790.38808046904,0.999999999996362,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}","{'IEF': 0.09987179384945223, 'SPY': 0.8001107379629967, 'BIL': 0.10001384224537459}",
2019-02-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}",SELL,-17.569506317760556,241.67070360013417,4246.034953720196,1.0,2.1230174768600985,0.8,985.2213717361653,,,,,
2019-02-01,candidate_80_20_dc,FILL,IEF,,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}",BUY,24.329660386679677,87.0735720849486,2118.470437481871,1.0,1.0592352187409357,0.1,341.8074170040365,,,,,
2019-02-01,candidate_80_20_dc,PARTIAL_FILL,BIL,,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}",BUY,28.20967786827448,75.19336572171595,2121.1806248409594,1.0,1.0605903124204796,0.1,395.811418707058,,,,,
2019-02-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}",,"{'SPY': 985.2213717361653, 'BIL': 395.71321999861425, 'IEF': 341.8074170040365}",,,,,,,297616.6847937025,0.14104838934099462,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}","{'IEF': 0.1000024336145714, 'SPY': 0.8000194689165712, 'BIL': 0.09997762354250662}",
2019-03-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}",SELL,-7.569857494302482,250.8759750305505,1899.0953797254551,1.0,0.9495476898627275,0.8,977.6515142418629,,,,,
2019-03-01,candidate_80_20_dc,FILL,IEF,,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}",BUY,12.09321538048647,86.63070026992405,1047.643716926559,1.0,0.5238218584632794,0.1,353.90063238452296,,,,,
2019-03-01,candidate_80_20_dc,PARTIAL_FILL,BIL,,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}",BUY,11.239836898465432,75.32492065429688,846.6398225441469,1.0,0.42331991127207347,0.1,407.0188105494045,,,,,
2019-03-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}",,"{'SPY': 977.6515142418629, 'BIL': 406.9530568970797, 'IEF': 353.90063238452296}",,,,,,,306581.6994049423,0.05619918449224315,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}","{'IEF': 0.10000159718909155, 'SPY': 0.8000127775127324, 'BIL': 0.09998544198917678}",
2019-04-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}",SELL,-1.2401389723228249,255.80866998313059,317.2383011041482,1.0,0.1586191505520741,0.8,976.41137526954,,,,,
2019-04-01,candidate_80_20_dc,FILL,IEF,,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}",SELL,-2.2360076699494584,88.78291904781025,198.5192879514056,1.0,0.0992596439757028,0.1,351.6646247145735,,,,,
2019-04-01,candidate_80_20_dc,PARTIAL_FILL,BIL,,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}",BUY,6.78916688955659,75.45341557057813,512.2658306957227,1.0,0.25613291534786137,0.1,413.7892456148401,,,,,
2019-04-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}",,"{'SPY': 976.41137526954, 'BIL': 413.7422237866363, 'IEF': 351.6646247145735}",,,,,,,312214.60506841564,0.033945834447763445,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}","{'IEF': 0.10000112551163617, 'SPY': 0.8000090040930895, 'BIL': 0.09998976166930865}",
2019-05-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'QQQ': 0.1, 'IEF': 0.1}",SELL,-6.63750366646741,264.8118402899683,1757.6895608486468,1.0,0.8788447804243235,0.8,969.7738716030726,,,,,
2019-05-01,candidate_80_20_dc,FILL,BIL,,"{'SPY': 0.8, 'QQQ': 0.1, 'IEF': 0.1}",SELL,-413.7422237866363,75.59703063964844,31277.683568514625,2.0687111189331815,15.638841784257314,0.0,0.0,,,,,
2019-05-01,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.8, 'QQQ': 0.1, 'IEF': 0.1}",BUY,175.90824276983946,182.4869030869885,32100.95045054214,1.0,16.050475225271068,0.1,175.90824276983946,,,,,
2019-05-01,candidate_80_20_dc,PARTIAL_FILL,IEF,,"{'SPY': 0.8, 'QQQ': 0.1, 'IEF': 0.1}",BUY,10.113566129067376,88.62561553122556,896.3210234043504,1.0,0.44816051170217525,0.1,362.2084908310958,,,,,
2019-05-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'QQQ': 0.1, 'IEF': 0.1}",,"{'SPY': 969.7738716030726, 'IEF': 361.77819084364086, 'QQQ': 175.90824276983946}",,,,,,,320971.41947200074,0.05056783064526371,"{'SPY': 0.8, 'QQQ': 0.1, 'IEF': 0.1}","{'IEF': 0.0998930524781126, 'SPY': 0.8000949244228244, 'QQQ': 0.10001186555285306}",
2019-06-03,candidate_80_20_dc,FILL,IEF,,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}",SELL,-31.425072640962924,91.47082246350742,2874.477240444344,1.0,1.4372386202221719,0.1,330.35311820267793,,,,,
2019-06-03,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}",SELL,-175.90824276983946,165.9389188787971,29190.023627096136,1.0,14.595011813548068,0.0,0.0,,,,,
2019-06-03,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}",BUY,7.46601544400437,247.3715764238145,1846.8800099879063,1.0,0.9234400049939532,0.8,977.239887047077,,,,,
2019-06-03,candidate_80_20_dc,PARTIAL_FILL,BIL,,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}",BUY,398.40679505942813,75.75080108642578,30179.633884027142,1.9920339752971408,15.08981694201357,0.1,398.9089355095693,,,,,
2019-06-03,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}",,"{'SPY': 977.239887047077, 'IEF': 330.35311820267793, 'BIL': 398.40679505942813}",,,,,,,302139.67671247624,1.0,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}","{'IEF': 0.1000122584169544, 'SPY': 0.8000980673356352, 'BIL': 0.09988636451989999}",
2019-07-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",SELL,-13.955913932849853,267.8695161656501,3738.3639128419454,1.0,1.8691819564209726,0.8,963.2839731142271,,,,,
2019-07-01,candidate_80_20_dc,FILL,IEF,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",SELL,-330.35311820267793,92.42184913090021,30531.846050450346,1.6517655910133897,15.265923025225172,0.0,0.0,,,,,
2019-07-01,candidate_80_20_dc,FILL,BIL,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",SELL,-398.40679505942813,75.89577628628446,30237.39298876594,1.9920339752971408,15.118696494382968,0.0,0.0,,,,,
2019-07-01,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",BUY,176.78488034512333,182.44943466353902,32254.30147602914,1.0,16.12715073801457,0.1,176.78488034512333,,,,,
2019-07-01,candidate_80_20_dc,PARTIAL_FILL,GLD,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",BUY,244.61814570847042,131.55999755859375,32181.9626521941,1.2230907285423522,16.09098132609705,0.1,245.16799995883116,,,,,
2019-07-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",,"{'SPY': 963.2839731142271, 'QQQ': 176.78488034512333, 'GLD': 244.61814570847042}",,,,,,,322471.67593645636,0.999999999992724,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}","{'GLD': 0.09979779637618659, 'SPY': 0.8001769800677914, 'QQQ': 0.10002212250847392}",
2019-08-01,candidate_80_20_dc,FILL,GLD,,"{'SPY': 0.8, 'GLD': 0.1, 'QQQ': 0.1}",SELL,-0.191098360729967,132.4199981689453,25.30524457795068,1.0,0.01265262228897534,0.1,244.42704734774046,,,,,
2019-08-01,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.8, 'GLD': 0.1, 'QQQ': 0.1}",SELL,-0.41077914562382034,183.5135030716196,75.38352000219423,1.0,0.03769176000109712,0.1,176.3741011994995,,,,,
2019-08-01,candidate_80_20_dc,PARTIAL_FILL,SPY,,"{'SPY': 0.8, 'GLD': 0.1, 'QQQ': 0.1}",BUY,0.3669044969861205,268.70014633011544,98.58729202934798,1.0,0.04929364601467399,0.8,963.662420115351,,,,,
2019-08-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'GLD': 0.1, 'QQQ': 0.1}",,"{'SPY': 963.6508776112132, 'QQQ': 176.3741011994995, 'GLD': 244.42704734774046}",,,,,,,323667.1919842567,0.0018345224849127817,"{'SPY': 0.8, 'GLD': 0.1, 'QQQ': 0.1}","{'GLD': 0.10000095766210017, 'SPY': 0.7999980790078711, 'QQQ': 0.10000095766210017}",
2019-09-03,candidate_80_20_dc,FILL,GLD,,"{'SPY': 0.9, 'GLD': 0.1}",SELL,-23.85946148074902,144.9600067138672,3458.6676964386334,1.0,1.7293338482193168,0.1,220.56758586699144,,,,,
2019-09-03,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.9, 'GLD': 0.1}",SELL,-176.3741011994995,178.51896914509211,31486.122730026807,1.0,15.743061365013403,0.0,0.0,,,,,
2019-09-03,candidate_80_20_dc,PARTIAL_FILL,SPY,,"{'SPY': 0.9, 'GLD': 0.1}",BUY,133.05061004081978,262.35281071811187,34906.2015119685,1.0,17.453100755984252,0.9,1096.848582508436,,,,,
2019-09-03,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.9, 'GLD': 0.1}",,"{'SPY': 1096.701487652033, 'GLD': 220.56758586699144}",,,,,,,319696.8617854362,0.6652530502033187,"{'SPY': 0.9, 'GLD': 0.1}","{'GLD': 0.10001186295535011, 'SPY': 0.8999860561576294}",
2019-10-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.9, 'GLD': 0.1}",SELL,-8.18090986297966,270.06794415591315,2209.40150801975,1.0,1.104700754009875,0.9,1088.5205777890533,,,,,
2019-10-01,candidate_80_20_dc,PARTIAL_FILL,GLD,,"{'SPY': 0.9, 'GLD': 0.1}",BUY,15.975803394241089,138.07000732421875,2205.7792916531457,1.0,1.102889645826573,0.1,236.5744421270931,,,,,
2019-10-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.9, 'GLD': 0.1}",,"{'SPY': 1088.5205777890533, 'GLD': 236.54338926123253}",,,,,,,326634.14198170725,0.07987901697106281,"{'SPY': 0.9, 'GLD': 0.1}","{'GLD': 0.09998816195284006, 'SPY': 0.9000115934952081}",
2019-11-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'GLD': 0.1, 'QQQ': 0.1}",SELL,-120.40472621476113,276.5807027657832,33301.623792800354,1.0,16.650811896400178,0.8,968.1158515742922,,,,,
2019-11-01,candidate_80_20_dc,FILL,GLD,,"{'SPY': 0.8, 'GLD': 0.1, 'QQQ': 0.1}",SELL,-1.1853360777268733,142.2100067138672,168.56665157172765,1.0,0.08428332578586382,0.1,235.35805318350566,,,,,
2019-11-01,candidate_80_20_dc,PARTIAL_FILL,QQQ,,"{'SPY': 0.8, 'GLD': 0.1, 'QQQ': 0.1}",BUY,175.8449702806019,190.127357525203,33432.93953354869,1.0,16.716469766774345,0.1,176.04131651044634,,,,,
2019-11-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'GLD': 0.1, 'QQQ': 0.1}",,"{'SPY': 968.1158515742922, 'GLD': 235.35805318350566, 'QQQ': 175.8449702806019}",,,,,,,334666.25166890153,0.8792248514000676,"{'SPY': 0.8, 'GLD': 0.1, 'QQQ': 0.1}","{'GLD': 0.10001089191539547, 'SPY': 0.8000871353231638, 'QQQ': 0.09989934559229238}",
2019-12-02,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",SELL,-5.880287547388093,285.3518958206147,1677.951199617545,1.0,0.8389755998087725,0.8,962.2355640269041,,,,,
2019-12-02,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",SELL,-1.643288463780408,197.02431942492706,323.7677911951688,1.0,0.1618838955975844,0.1,174.2016818168215,,,,,
2019-12-02,candidate_80_20_dc,FILL,GLD,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",SELL,-235.35805318350566,137.32000732421875,32319.36958697286,1.1767902659175282,16.15968479348643,0.0,0.0,,,,,
2019-12-02,candidate_80_20_dc,PARTIAL_FILL,VEA,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",BUY,976.1274593393665,35.11694113053856,34278.6105255227,4.8806372966968325,17.13930526276135,0.1,977.3621134897115,,,,,
2019-12-02,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",,"{'SPY': 962.2355640269041, 'QQQ': 174.2016818168215, 'VEA': 976.1274593393665}",,,,,,,343177.32074925525,1.000000000007276,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}","{'SPY': 0.8000987414366934, 'VEA': 0.09988600193824752, 'QQQ': 0.10001234267958667}",
2020-01-02,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",SELL,-1.9712591109880577,206.39458905704603,406.8572141373381,1.0,0.20342860706866905,0.1,172.23042270583343,,,,,
2020-01-02,candidate_80_20_dc,FILL,VEA,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",SELL,-5.3468539185690815,36.61736454044972,195.78769908077612,1.0,0.09789384954038806,0.1,970.7806054207974,,,,,
2020-01-02,candidate_80_20_dc,PARTIAL_FILL,SPY,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",BUY,2.034611590236198,294.9129966046256,600.0334010030598,1.0,0.3000167005015299,0.8,964.2824216431096,,,,,
2020-01-02,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",,"{'SPY': 964.2701756171402, 'QQQ': 172.23042270583343, 'VEA': 970.7806054207974}",,,,,,,355470.67183576105,0.010173057951192277,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}","{'SPY': 0.7999979451444317, 'VEA': 0.10000101311850526, 'QQQ': 0.10000101311850526}",
2020-02-03,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",SELL,-0.542634265096126,294.73985138812446,159.9359426525363,1.0,0.07996797132626816,0.8,963.7275413520441,,,,,
2020-02-03,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",SELL,-4.685748080459007,211.9202780928953,993.0050362841231,1.0,0.4965025181420616,0.1,167.54467462537443,,,,,
2020-02-03,candidate_80_20_dc,FILL,VEA,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",SELL,-970.7806054207974,35.38715410647031,34353.16288759831,4.853903027103987,17.176581443799154,0.0,0.0,,,,,
2020-02-03,candidate_80_20_dc,PARTIAL_FILL,GLD,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",BUY,238.54152234402713,148.66000366210938,35461.58358522822,1.1927076117201356,17.73079179261411,0.1,238.8410679734353,,,,,
2020-02-03,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",,"{'SPY': 963.7275413520441, 'QQQ': 167.54467462537443, 'GLD': 238.54152234402713}",,,,,,,355017.6099415653,0.999999999992724,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}","{'GLD': 0.0998868298140621, 'SPY': 0.8000980919326721, 'QQQ': 0.10001226149158401}",
2020-03-02,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",SELL,-2.717004846277547,201.08071208166103,546.337269218813,1.0,0.27316863460940655,0.1,164.82766977909688,,,,,
2020-03-02,candidate_80_20_dc,FILL,GLD,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",SELL,-17.58375427774925,150.0,2637.5631416623874,1.0,1.3187815708311936,0.1,220.95776806627788,,,,,
2020-03-02,candidate_80_20_dc,PARTIAL_FILL,SPY,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",BUY,11.693812499632486,271.8241515658398,3178.660661282613,1.0,1.5893303306413065,0.8,975.4443089480604,,,,,
2020-03-02,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",,"{'SPY': 975.4213538516766, 'QQQ': 164.82766977909688, 'GLD': 220.95776806627788}",,,,,,,331430.47081888065,0.05846906249826134,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}","{'GLD': 0.10000186503085275, 'SPY': 0.7999960935240308, 'QQQ': 0.10000186503085275}",
2020-04-01,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}",SELL,-164.82766977909688,178.24996973899405,29380.527150272923,1.0,14.690263575136461,0.0,0.0,,,,,
2020-04-01,candidate_80_20_dc,FILL,GLD,,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}",SELL,-220.95776806627788,148.1999969482422,32745.940553112785,1.1047888403313895,16.37297027655639,0.0,0.0,,,,,
2020-04-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}",BUY,23.50974564784383,227.36771002403904,5345.357031197869,1.0,2.6726785155989345,0.8,998.9310994995204,,,,,
2020-04-01,candidate_80_20_dc,FILL,IEF,,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}",BUY,272.6480991945148,104.12903905987088,28390.584570625182,1.3632404959725741,14.19529228531259,0.1,272.6480991945148,,,,,
2020-04-01,candidate_80_20_dc,PARTIAL_FILL,BIL,,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}",BUY,368.22514762373754,76.91268182483816,28321.183619088588,1.8411257381186878,14.160591809544293,0.1,369.1274819318124,,,,,
2020-04-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}",,"{'SPY': 998.9310994995204, 'IEF': 272.6480991945148, 'BIL': 368.22514762373754}",,,,,,,283837.44475471525,0.999999999996362,"{'SPY': 0.8, 'IEF': 0.1, 'BIL': 0.1}","{'IEF': 0.10002409863561014, 'SPY': 0.8001927890848811, 'BIL': 0.09977958913617968}",
2020-05-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'GLD': 0.1, 'QQQ': 0.1}",SELL,-26.514900261343428,261.5948274910563,6936.1607598086985,1.0,3.468080379904349,0.8,972.416199238177,,,,,
2020-05-01,candidate_80_20_dc,FILL,IEF,,"{'SPY': 0.8, 'GLD': 0.1, 'QQQ': 0.1}",SELL,-272.6480991945148,103.94853108896051,28341.369415467012,1.3632404959725741,14.170684707733505,0.0,0.0,,,,,
2020-05-01,candidate_80_20_dc,FILL,BIL,,"{'SPY': 0.8, 'GLD': 0.1, 'QQQ': 0.1}",SELL,-368.22514762373754,76.89923401419455,28316.231797029126,1.8411257381186878,14.158115898514563,0.0,0.0,,,,,
2020-05-01,candidate_80_20_dc,FILL,GLD,,"{'SPY': 0.8, 'GLD': 0.1, 'QQQ': 0.1}",BUY,201.2492467478003,158.0,31797.380986152446,1.0062462337390015,15.898690493076222,0.1,201.2492467478003,,,,,
2020-05-01,candidate_80_20_dc,PARTIAL_FILL,QQQ,,"{'SPY': 0.8, 'GLD': 0.1, 'QQQ': 0.1}",BUY,153.32095792142277,206.93090628411198,31726.844775028214,1.0,15.863422387514106,0.1,153.6618263416644,,,,,
2020-05-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'GLD': 0.1, 'QQQ': 0.1}",,"{'SPY': 972.416199238177, 'GLD': 201.2492467478003, 'QQQ': 153.32095792142277}",,,,,,,317904.0402551898,0.7666047896018426,"{'SPY': 0.8, 'GLD': 0.1, 'QQQ': 0.1}","{'GLD': 0.10002194675043408, 'SPY': 0.8001755740034726, 'QQQ': 0.09980006781153286}",
2020-06-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'GLD': 0.1, 'QQQ': 0.1}",SELL,-1.449516649980751,278.38292576798335,403.5206859710473,1.0,0.20176034298552367,0.8,970.9666825881962,,,,,
2020-06-01,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.8, 'GLD': 0.1, 'QQQ': 0.1}",SELL,-2.6565664315485833,224.2571579531959,595.7540378529486,1.0,0.2978770189264743,0.1,150.6643914898742,,,,,
2020-06-01,candidate_80_20_dc,PARTIAL_FILL,GLD,,"{'SPY': 0.8, 'GLD': 0.1, 'QQQ': 0.1}",BUY,6.113510485728326,162.9199981689453,996.0131171406869,1.0,0.4980065585703434,0.1,207.38748232264106,,,,,
2020-06-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'GLD': 0.1, 'QQQ': 0.1}",,"{'SPY': 970.9666825881962, 'GLD': 207.3627572335286, 'QQQ': 150.6643914898742}",,,,,,,337871.6847587481,0.030567552428578892,"{'SPY': 0.8, 'GLD': 0.1, 'QQQ': 0.1}","{'GLD': 0.09998926087256034, 'SPY': 0.8000094654724875, 'QQQ': 0.10000118318406094}",
2020-07-01,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",SELL,-5.456594739141281,239.3169179377088,1305.8554354064074,1.0,0.6529277177032037,0.1,145.2077967507329,,,,,
2020-07-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",BUY,4.192234084855841,285.087337333443,1195.1528527300545,1.0,0.5975764263650273,0.8,975.1589166730521,,,,,
2020-07-01,candidate_80_20_dc,PARTIAL_FILL,GLD,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",BUY,0.6370921613642929,167.0500030517578,106.42624750015611,1.0,0.053213123750078056,0.1,208.0256315119234,,,,,
