date,net_return,nav,cash,equity_net
2010-08-24,-0.005342859675310008,117323.12045357394,0.16082480549812317,1.1801430080110198
2010-08-25,0.00032445899633071207,117361.18699548268,0.16082480549812317,1.1805259160269257
2010-08-26,-0.0019643629499206394,117130.64702799005,0.16082480549812317,1.1782069346560613
2010-08-27,0.004062417344316671,117606.48060002759,0.16082480549812317,1.1829933029426023
2010-08-30,-0.005267506024910107,116986.98775489847,0.16082480549812317,1.1767618785919238
2010-08-31,0.00188064188483561,117206.99838405108,0.16082480549812317,1.1789749462692816
2010-09-01,0.014539767812539184,118911.16092655985,0.14136447285727627,1.1961169682448378
2010-09-02,0.003981499577126124,119384.60566350454,0.14136447285727627,1.2008793074480981
2010-09-03,0.005642004161605874,120058.17410548971,0.14136447285727627,1.207654673498307
2010-09-07,-0.003835276987972147,119597.71775312498,0.14136447285727627,1.2030229833196218
2010-09-08,0.0031887312056504413,119979.08272784893,0.14136447285727627,1.2068591002476476
2010-09-09,-0.00025126645512818513,119948.93600904237,0.14136447285727627,1.2065558570396893
2010-09-10,0.001978733247469888,120186.2829567221,0.14136447285727627,1.2089433092289432
2010-09-13,0.00866990261522349,121228.28632564258,0.14136447285727627,1.2194247299872842
2010-09-14,0.0015501852303707597,121416.21262460775,0.14136447285727627,1.2213150641932593
2010-09-15,0.0010084729572765738,121538.65759161461,0.14136447285727627,1.2225467274078128
2010-09-16,-0.001501376375220742,121356.18232243051,0.14136447285727627,1.220711224633679
2010-09-17,0.0010978277642850198,121489.41050875172,0.14136447285727627,1.2220513553082566
2010-09-20,0.01061645588338389,122779.19747571621,0.14136447285727627,1.235025209609116
